External ID,Sl no,Debit Acc,DEBIT ACC ID/BANK ACC ID,Credit Account,CREDIT ACC ID,Days,Customer,Entity Internal ID,Date,Advance Ref#,Debit Amt,Credit Amt,Memo,Description
CUST_DEPOSIT-100358,358,A21001,968,20020,,307,Urban Atelier Group LLC,714,05/21/2025,SO#36095 SO#36072/5 SO36072/6,,202971.8,Customer Deposits,
CUST_DEPOSIT-100358,358.5,A10003,616,20020,616,307,Urban Atelier Group LLC,714,05/21/2025,SO#36095 SO#36072/5 SO36072/6,202971.8,,Customer Deposits,
CUST_DEPOSIT-100359,359,A21001,968,20020,,357,Vedi Hospitality LLC,2316,04/01/2025,SO# 38785,,3696.84,Customer Deposits,
CUST_DEPOSIT-100359,359.5,A10003,616,20020,616,357,Vedi Hospitality LLC,2316,04/01/2025,SO# 38785,3696.84,,Customer Deposits,
CUST_DEPOSIT-100360,360,A21001,968,20020,,330,Vedi Hospitality Plano LLC,2414,04/28/2025,SO# 38797,,537.19,Customer Deposits,
CUST_DEPOSIT-100360,360.5,A10003,616,20020,616,330,Vedi Hospitality Plano LLC,2414,04/28/2025,SO# 38797,537.19,,Customer Deposits,
CUST_DEPOSIT-100361,361,A21001,968,20020,,431,Veranda Homes,2275,01/17/2025,SO# 38292,,13799.18,Customer Deposits,
CUST_DEPOSIT-100361,361.5,A10003,616,20020,616,431,Veranda Homes,2275,01/17/2025,SO# 38292,13799.18,,Customer Deposits,
CUST_DEPOSIT-100362,362,A21001,968,20020,,298,Veranda Homes,2275,05/30/2025,SO# 38832,,1818.92,Customer Deposits,
CUST_DEPOSIT-100362,362.5,A10003,616,20020,616,298,Veranda Homes,2275,05/30/2025,SO# 38832,1818.92,,Customer Deposits,
CUST_DEPOSIT-100363,363,A21001,968,20020,,449,Watermark Commercial Contractors LLC,3398,12/30/2024,SO#35363,,53129.68,Customer Deposits,
CUST_DEPOSIT-100363,363.5,A10003,616,20020,616,449,Watermark Commercial Contractors LLC,3398,12/30/2024,SO#35363,53129.68,,Customer Deposits,
CUST_DEPOSIT-100364,364,A21001,968,20020,,522,Watermark Commercial Contractors LLC,3398,10/18/2024,SO# 36161,,60849.66,Customer Deposits,
CUST_DEPOSIT-100364,364.5,A10003,616,20020,616,522,Watermark Commercial Contractors LLC,3398,10/18/2024,SO# 36161,60849.66,,Customer Deposits,
CUST_DEPOSIT-100365,365,A21001,968,20020,,831,Watermark Commercial Contractors LLC,3398,12/14/2023,SO# 34212,,1738.99,Customer Deposits,34212
CUST_DEPOSIT-100365,365.5,A10003,616,20020,616,831,Watermark Commercial Contractors LLC,3398,12/14/2023,SO# 34212,1738.99,,Customer Deposits,34212
CUST_DEPOSIT-100366,366,A21001,968,20020,,977,"Weaver Cooke Construction, LLC>",3399,07/21/2023,,,6308.4,Customer Deposits,
CUST_DEPOSIT-100366,366.5,A10003,616,20020,616,977,"Weaver Cooke Construction, LLC>",3399,07/21/2023,,6308.4,,Customer Deposits,
CUST_DEPOSIT-100367,367,A21001,968,20020,,385,Wheel Fish Group,2166,03/04/2025,SO# 38905,,45000,Customer Deposits,
CUST_DEPOSIT-100367,367.5,A10003,616,20020,616,385,Wheel Fish Group,2166,03/04/2025,SO# 38905,45000,,Customer Deposits,
CUST_DEPOSIT-100368,368,A21001,968,20020,,287,"White River Flooring, Inc.",2553,06/10/2025,SO# 38857,,14635.6,Customer Deposits,
CUST_DEPOSIT-100368,368.5,A10003,616,20020,616,287,"White River Flooring, Inc.",2553,06/10/2025,SO# 38857,14635.6,,Customer Deposits,
CUST_DEPOSIT-100369,369,A21001,968,20020,,284,Windson Property Holdings LLC,2567,06/13/2025,SO# 39006,,10561.08,Customer Deposits,
CUST_DEPOSIT-100369,369.5,A10003,616,20020,616,284,Windson Property Holdings LLC,2567,06/13/2025,SO# 39006,10561.08,,Customer Deposits,
CUST_DEPOSIT-100370,370,A21001,968,20020,,600,"Wingate - Erlanger, KY",2712,08/01/2024,SO# 35475,,3357.9,Customer Deposits,
CUST_DEPOSIT-100370,370.5,A10003,616,20020,616,600,"Wingate - Erlanger, KY",2712,08/01/2024,SO# 35475,3357.9,,Customer Deposits,
CUST_DEPOSIT-100371,371,A21001,968,20020,,693,Wingate by Wyndham / Indianapolis,2474,04/30/2024,SO# 36165,,0.01,Customer Deposits,36165
CUST_DEPOSIT-100371,371.5,A10003,616,20020,616,693,Wingate by Wyndham / Indianapolis,2474,04/30/2024,SO# 36165,0.01,,Customer Deposits,36165
CUST_DEPOSIT-100372,372,A21001,968,20020,,337,Wingate by Wyndham Pueblo CO.,2491,04/21/2025,SO#37611,,573.48,Customer Deposits,
CUST_DEPOSIT-100372,372.5,A10003,616,20020,616,337,Wingate by Wyndham Pueblo CO.,2491,04/21/2025,SO#37611,573.48,,Customer Deposits,
CUST_DEPOSIT-100373,373,A21001,968,20020,,449,Wingate by Wyndham Pueblo CO.,2491,12/30/2024,SO#38667,,113002.9,Customer Deposits,
CUST_DEPOSIT-100373,373.5,A10003,616,20020,616,449,Wingate by Wyndham Pueblo CO.,2491,12/30/2024,SO#38667,113002.9,,Customer Deposits,
CUST_DEPOSIT-100374,374,A21001,968,20020,,284,Wingate by Wyndham Pueblo CO.,2491,06/13/2025,SO# 38667,,214885.99,Customer Deposits,
CUST_DEPOSIT-100374,374.5,A10003,616,20020,616,284,Wingate by Wyndham Pueblo CO.,2491,06/13/2025,SO# 38667,214885.99,,Customer Deposits,
CUST_DEPOSIT-100375,375,A21001,968,20020,,452,Wingate by Wyndham Pueblo CO.,2491,12/27/2024,SO#38587,,5734.8,Customer Deposits,
CUST_DEPOSIT-100375,375.5,A10003,616,20020,616,452,Wingate by Wyndham Pueblo CO.,2491,12/27/2024,SO#38587,5734.8,,Customer Deposits,
CUST_DEPOSIT-100376,376,A21001,968,20020,,615,Wingate by Wyndham Pueblo CO.,2491,07/17/2024,SO# 37300,,2062.13,Customer Deposits,
CUST_DEPOSIT-100376,376.5,A10003,616,20020,616,615,Wingate by Wyndham Pueblo CO.,2491,07/17/2024,SO# 37300,2062.13,,Customer Deposits,
CUST_DEPOSIT-100377,377,A21001,968,20020,,601,"Wingate by Wyndham-Farmington, NM.",3268,07/31/2024,,,44795.55,Customer Deposits,
CUST_DEPOSIT-100377,377.5,A10003,616,20020,616,601,"Wingate by Wyndham-Farmington, NM.",3268,07/31/2024,,44795.55,,Customer Deposits,
CUST_DEPOSIT-100378,378,A21001,968,20020,,768,Wingate Owensboro_KY,3400,02/15/2024,,,62336.66,Customer Deposits,35526
CUST_DEPOSIT-100378,378.5,A10003,616,20020,616,768,Wingate Owensboro_KY,3400,02/15/2024,,62336.66,,Customer Deposits,35526
CUST_DEPOSIT-100379,379,A21001,968,20020,,630,Wingate Sheboygan WI - 01954,3561,07/02/2024,SO# 37135,,1465.65,Customer Deposits,37135
CUST_DEPOSIT-100379,379.5,A10003,616,20020,616,630,Wingate Sheboygan WI - 01954,3561,07/02/2024,SO# 37135,1465.65,,Customer Deposits,37135
CUST_DEPOSIT-100380,380,A21001,968,20020,,334,"WYNDHAM GARDEN INN- MANASSAS, VA",3403,04/24/2025,SO#38449,,14029.19,Customer Deposits,304
CUST_DEPOSIT-100380,380.5,A10003,616,20020,616,334,"WYNDHAM GARDEN INN- MANASSAS, VA",3403,04/24/2025,SO#38449,14029.19,,Customer Deposits,304
CUST_DEPOSIT-100381,381,A21001,968,20020,,848,Wyndham Garden Newark,3543,11/27/2023,SO#39107,,117734.97,Customer Deposits,35612
CUST_DEPOSIT-100381,381.5,A10003,616,20020,616,848,Wyndham Garden Newark,3543,11/27/2023,SO#39107,117734.97,,Customer Deposits,35612
CUST_DEPOSIT-100382,382,A21001,968,20020,,841,Wyndham Trademark Fredericksburg,3404,12/04/2023,SO# 35656,,306.78,Customer Deposits,
CUST_DEPOSIT-100382,382.5,A10003,616,20020,616,841,Wyndham Trademark Fredericksburg,3404,12/04/2023,SO# 35656,306.78,,Customer Deposits,
CUST_DEPOSIT-100383,383,A21001,968,20020,,778,Wyndham Trademark Fredericksburg,3404,02/05/2024,SO# 35656,,138.6,Customer Deposits,
CUST_DEPOSIT-100383,383.5,A10003,616,20020,616,778,Wyndham Trademark Fredericksburg,3404,02/05/2024,SO# 35656,138.6,,Customer Deposits,
CUST_DEPOSIT-100384,384,A21001,968,20020,,713,Yogi Divine Society Of Texas,729,04/10/2024,SO# 36508,,3131.98,Customer Deposits,36508
CUST_DEPOSIT-100384,384.5,A10003,616,20020,616,713,Yogi Divine Society Of Texas,729,04/10/2024,SO# 36508,3131.98,,Customer Deposits,36508
CUST_DEPOSIT-100385,385,A21001,968,20020,,292,ZENITH ROOFING SERVICES,733,06/05/2025,SO# 39002,,35241,Customer Deposits,
CUST_DEPOSIT-100385,385.5,A10003,616,20020,616,292,ZENITH ROOFING SERVICES,733,06/05/2025,SO# 39002,35241,,Customer Deposits,
