External ID,No,Debit Acc,Account Internal ID,Credit Acc #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt
AUGCOGS-35870/5,806.5,,953,A12001 - Inventory (New),08/31/2025,Two one two,3397,35870/5,Two one two - Aug  material cost transferred from sps,,64.52
AUGCOGS-36072/6,807,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Urban Atelier Group LLC,714,36072/6,Urban Atelier Group LLC - Aug  material cost transferred from sps,157258.52,
AUGCOGS-36072/6,807.5,,953,A12001 - Inventory (New),08/31/2025,Urban Atelier Group LLC,714,36072/6,Urban Atelier Group LLC - Aug  material cost transferred from sps,,157258.52
AUGCOGS-36155/2,809,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36155/2,Graniti Vicentia - Aug  material cost transferred from sps,2496.78,
AUGCOGS-36155/2,809.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36155/2,Graniti Vicentia - Aug  material cost transferred from sps,,2496.78
AUGCOGS-36158/2,810,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36158/2,Graniti Vicentia - Aug  material cost transferred from sps,7588.75,
AUGCOGS-36158/2,810.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36158/2,Graniti Vicentia - Aug  material cost transferred from sps,,7588.75
AUGCOGS-36159/5,811,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36159/5,Graniti Vicentia - Aug  material cost transferred from sps,1132.70,
AUGCOGS-36159/5,811.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36159/5,Graniti Vicentia - Aug  material cost transferred from sps,,1132.70
AUGCOGS-36160/2,812,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36160/2,Graniti Vicentia - Aug  material cost transferred from sps,1649.39,
AUGCOGS-36160/2,812.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36160/2,Graniti Vicentia - Aug  material cost transferred from sps,,1649.39
AUGCOGS-36196,814,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36196,Graniti Vicentia - Aug  material cost transferred from sps,777.87,
AUGCOGS-36196,814.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36196,Graniti Vicentia - Aug  material cost transferred from sps,,777.87
AUGCOGS-36303,816,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36303,Graniti Vicentia - Aug  material cost transferred from sps,717.43,
AUGCOGS-36303,816.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36303,Graniti Vicentia - Aug  material cost transferred from sps,,717.43
AUGCOGS-36318/2,817,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,LA QUINTA SHONTO AZ,3360,36318/2,LA QUINTA SHONTO AZ - Aug  material cost transferred from sps,2613.14,
AUGCOGS-36318/2,817.5,,953,A12001 - Inventory (New),08/31/2025,LA QUINTA SHONTO AZ,3360,36318/2,LA QUINTA SHONTO AZ - Aug  material cost transferred from sps,,2613.14
AUGCOGS-36442/2,818,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36442/2,Graniti Vicentia - Aug  material cost transferred from sps,1591.49,
AUGCOGS-36442/2,818.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36442/2,Graniti Vicentia - Aug  material cost transferred from sps,,1591.49
AUGCOGS-36477,819,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36477,Graniti Vicentia - Aug  material cost transferred from sps,380.63,
AUGCOGS-36477,819.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36477,Graniti Vicentia - Aug  material cost transferred from sps,,380.63
AUGCOGS-36478,820,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36478,Graniti Vicentia - Aug  material cost transferred from sps,901.98,
AUGCOGS-36478,820.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36478,Graniti Vicentia - Aug  material cost transferred from sps,,901.98
AUGCOGS-36479,821,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36479,Graniti Vicentia - Aug  material cost transferred from sps,259.63,
AUGCOGS-36479,821.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36479,Graniti Vicentia - Aug  material cost transferred from sps,,259.63
AUGCOGS-36509,822,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36509,Graniti Vicentia - Aug  material cost transferred from sps,1505.97,
AUGCOGS-36509,822.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36509,Graniti Vicentia - Aug  material cost transferred from sps,,1505.97
AUGCOGS-36628,823,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36628,Graniti Vicentia - Aug  material cost transferred from sps,795.49,
AUGCOGS-36628,823.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36628,Graniti Vicentia - Aug  material cost transferred from sps,,795.49
AUGCOGS-36643,824,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,36643,"Jay Sun Hospitality LLC / La Quinta La Habra,CA - Aug  material cost transferred from sps",415.80,
AUGCOGS-36643,824.5,,953,A12001 - Inventory (New),08/31/2025,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,36643,"Jay Sun Hospitality LLC / La Quinta La Habra,CA - Aug  material cost transferred from sps",,415.80
AUGCOGS-36647/2,825,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,36647/2,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,414.79,
AUGCOGS-36647/2,825.5,,953,A12001 - Inventory (New),08/31/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,36647/2,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,,414.79
AUGCOGS-36649/2,827,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,36649/2,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,52.22,
AUGCOGS-36649/2,827.5,,953,A12001 - Inventory (New),08/31/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,36649/2,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,,52.22
AUGCOGS-36718/3,828,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"ELEMENT FORTSMITH, ARKANSAS",3330,36718/3,"ELEMENT FORTSMITH, ARKANSAS - Aug  material cost transferred from sps",12788.68,
AUGCOGS-36718/3,828.5,,953,A12001 - Inventory (New),08/31/2025,"ELEMENT FORTSMITH, ARKANSAS",3330,36718/3,"ELEMENT FORTSMITH, ARKANSAS - Aug  material cost transferred from sps",,12788.68
AUGCOGS-36849/12,829,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Imagine Porcelain Co. IPC.,567,36849/12,Imagine Porcelain Co. IPC. - Aug  material cost transferred from sps,3178.71,
AUGCOGS-36849/12,829.5,,953,A12001 - Inventory (New),08/31/2025,Imagine Porcelain Co. IPC.,567,36849/12,Imagine Porcelain Co. IPC. - Aug  material cost transferred from sps,,3178.71
AUGCOGS-36928,830,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,36928,Graniti Vicentia - Aug  material cost transferred from sps,1135.30,
AUGCOGS-36928,830.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,36928,Graniti Vicentia - Aug  material cost transferred from sps,,1135.30
AUGCOGS-37255/4,832,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,AFP 108 Corp.,2601,37255/4,AFP 108 Corp. - Aug  material cost transferred from sps,0.00,
AUGCOGS-37255/4,832.5,,953,A12001 - Inventory (New),08/31/2025,AFP 108 Corp.,2601,37255/4,AFP 108 Corp. - Aug  material cost transferred from sps,,0.00
AUGCOGS-37260/21,833,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/21,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",22068.91,
AUGCOGS-37260/21,833.5,,953,A12001 - Inventory (New),08/31/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/21,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",,22068.91
AUGCOGS-37316/2,834,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,37316/2,Graniti Vicentia - Aug  material cost transferred from sps,96.39,
AUGCOGS-37316/2,834.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,37316/2,Graniti Vicentia - Aug  material cost transferred from sps,,96.39
AUGCOGS-37316/3,835,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,37316/3,Graniti Vicentia - Aug  material cost transferred from sps,86.13,
AUGCOGS-37316/3,835.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,37316/3,Graniti Vicentia - Aug  material cost transferred from sps,,86.13
AUGCOGS-37316/5,836,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,37316/5,Graniti Vicentia - Aug  material cost transferred from sps,1298.85,
AUGCOGS-37316/5,836.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,37316/5,Graniti Vicentia - Aug  material cost transferred from sps,,1298.85
AUGCOGS-37316/6,837,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,37316/6,Graniti Vicentia - Aug  material cost transferred from sps,11044.39,
AUGCOGS-37316/6,837.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,37316/6,Graniti Vicentia - Aug  material cost transferred from sps,,11044.39
AUGCOGS-37354,838,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Goodall Distributors,544,37354,Goodall Distributors - Aug  material cost transferred from sps,11959.51,
AUGCOGS-37354,838.5,,953,A12001 - Inventory (New),08/31/2025,Goodall Distributors,544,37354,Goodall Distributors - Aug  material cost transferred from sps,,11959.51
AUGCOGS-37365/2,839,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Stay Bridge - Manteca - CA - Aman Dhillon,3389,37365/2,Stay Bridge - Manteca - CA - Aman Dhillon - Aug  material cost transferred from sps,7484.56,
AUGCOGS-37365/2,839.5,,953,A12001 - Inventory (New),08/31/2025,Stay Bridge - Manteca - CA - Aman Dhillon,3389,37365/2,Stay Bridge - Manteca - CA - Aman Dhillon - Aug  material cost transferred from sps,,7484.56
AUGCOGS-37418/10,840,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,37418/10,"Jay Sun Hospitality LLC / La Quinta La Habra,CA - Aug  material cost transferred from sps",1490.45,
AUGCOGS-37418/10,840.5,,953,A12001 - Inventory (New),08/31/2025,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,37418/10,"Jay Sun Hospitality LLC / La Quinta La Habra,CA - Aug  material cost transferred from sps",,1490.45
AUGCOGS-37625,841,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Brighter Vision Group, LP",3321,37625,"Brighter Vision Group, LP - Aug  material cost transferred from sps",1372.27,
AUGCOGS-37625,841.5,,953,A12001 - Inventory (New),08/31/2025,"Brighter Vision Group, LP",3321,37625,"Brighter Vision Group, LP - Aug  material cost transferred from sps",,1372.27
AUGCOGS-37625/2,842,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Brighter Vision Group, LP",3321,37625/2,"Brighter Vision Group, LP - Aug  material cost transferred from sps",2243.17,
AUGCOGS-37625/2,842.5,,953,A12001 - Inventory (New),08/31/2025,"Brighter Vision Group, LP",3321,37625/2,"Brighter Vision Group, LP - Aug  material cost transferred from sps",,2243.17
AUGCOGS-37644,843,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Brighter Vision Group, LP",3321,37644,"Brighter Vision Group, LP - Aug  material cost transferred from sps",5535.37,
AUGCOGS-37644,843.5,,953,A12001 - Inventory (New),08/31/2025,"Brighter Vision Group, LP",3321,37644,"Brighter Vision Group, LP - Aug  material cost transferred from sps",,5535.37
AUGCOGS-37644/2,844,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Brighter Vision Group, LP",3321,37644/2,"Brighter Vision Group, LP - Aug  material cost transferred from sps",1598.20,
AUGCOGS-37644/2,844.5,,953,A12001 - Inventory (New),08/31/2025,"Brighter Vision Group, LP",3321,37644/2,"Brighter Vision Group, LP - Aug  material cost transferred from sps",,1598.20
AUGCOGS-37644/3,845,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Brighter Vision Group, LP",3321,37644/3,"Brighter Vision Group, LP - Aug  material cost transferred from sps",5443.35,
AUGCOGS-37644/3,845.5,,953,A12001 - Inventory (New),08/31/2025,"Brighter Vision Group, LP",3321,37644/3,"Brighter Vision Group, LP - Aug  material cost transferred from sps",,5443.35
AUGCOGS-37903,854,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Las Vegas Resort Holdings, LLC",3368,37903,"Las Vegas Resort Holdings, LLC - Aug  material cost transferred from sps",1271.00,
AUGCOGS-37903,854.5,,953,A12001 - Inventory (New),08/31/2025,"Las Vegas Resort Holdings, LLC",3368,37903,"Las Vegas Resort Holdings, LLC - Aug  material cost transferred from sps",,1271.00
AUGCOGS-37904/4,855,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Las Vegas Resort Holdings, LLC",3368,37904/4,"Las Vegas Resort Holdings, LLC - Aug  material cost transferred from sps",26266.22,
AUGCOGS-37904/4,855.5,,953,A12001 - Inventory (New),08/31/2025,"Las Vegas Resort Holdings, LLC",3368,37904/4,"Las Vegas Resort Holdings, LLC - Aug  material cost transferred from sps",,26266.22
AUGCOGS-37953/2,856,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37953/2,Monsoon Flower LLC - Aug  material cost transferred from sps,20486.20,
AUGCOGS-37953/2,856.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37953/2,Monsoon Flower LLC - Aug  material cost transferred from sps,,20486.20
AUGCOGS-37955/2,857,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37955/2,Monsoon Flower LLC - Aug  material cost transferred from sps,18012.85,
AUGCOGS-37955/2,857.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37955/2,Monsoon Flower LLC - Aug  material cost transferred from sps,,18012.85
AUGCOGS-37955/4,858,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37955/4,Monsoon Flower LLC - Aug  material cost transferred from sps,2812.53,
AUGCOGS-37955/4,858.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37955/4,Monsoon Flower LLC - Aug  material cost transferred from sps,,2812.53
AUGCOGS-37957/4,859,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37957/4,Monsoon Flower LLC - Aug  material cost transferred from sps,9430.80,
AUGCOGS-37957/4,859.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37957/4,Monsoon Flower LLC - Aug  material cost transferred from sps,,9430.80
AUGCOGS-37958/5,860,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37958/5,Monsoon Flower LLC - Aug  material cost transferred from sps,582.41,
AUGCOGS-37958/5,860.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37958/5,Monsoon Flower LLC - Aug  material cost transferred from sps,,582.41
AUGCOGS-37958/6,861,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37958/6,Monsoon Flower LLC - Aug  material cost transferred from sps,32776.41,
AUGCOGS-37958/6,861.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37958/6,Monsoon Flower LLC - Aug  material cost transferred from sps,,32776.41
AUGCOGS-37959/3,862,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37959/3,Monsoon Flower LLC - Aug  material cost transferred from sps,5357.08,
AUGCOGS-37959/3,862.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37959/3,Monsoon Flower LLC - Aug  material cost transferred from sps,,5357.08
AUGCOGS-37960/3,863,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37960/3,Monsoon Flower LLC - Aug  material cost transferred from sps,32412.60,
AUGCOGS-37960/3,863.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37960/3,Monsoon Flower LLC - Aug  material cost transferred from sps,,32412.60
AUGCOGS-37961/5,864,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,37961/5,Monsoon Flower LLC - Aug  material cost transferred from sps,3248.05,
AUGCOGS-37961/5,864.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,37961/5,Monsoon Flower LLC - Aug  material cost transferred from sps,,3248.05
AUGCOGS-38055,866,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38055,Graniti Vicentia - Aug  material cost transferred from sps,856.97,
AUGCOGS-38055,866.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38055,Graniti Vicentia - Aug  material cost transferred from sps,,856.97
AUGCOGS-38132/3,867,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Pitt-Cran Hospitality, LLC/ Wingate Cranberry",3377,38132/3,"Pitt-Cran Hospitality, LLC/ Wingate Cranberry - Aug  material cost transferred from sps",2164.93,
AUGCOGS-38132/3,867.5,,953,A12001 - Inventory (New),08/31/2025,"Pitt-Cran Hospitality, LLC/ Wingate Cranberry",3377,38132/3,"Pitt-Cran Hospitality, LLC/ Wingate Cranberry - Aug  material cost transferred from sps",,2164.93
AUGCOGS-38172,868,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38172,Graniti Vicentia - Aug  material cost transferred from sps,340.38,
AUGCOGS-38172,868.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38172,Graniti Vicentia - Aug  material cost transferred from sps,,340.38
AUGCOGS-38172/2,869,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38172/2,Graniti Vicentia - Aug  material cost transferred from sps,2000.02,
AUGCOGS-38172/2,869.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38172/2,Graniti Vicentia - Aug  material cost transferred from sps,,2000.02
AUGCOGS-38172/4,870,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38172/4,Graniti Vicentia - Aug  material cost transferred from sps,10958.02,
AUGCOGS-38172/4,870.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38172/4,Graniti Vicentia - Aug  material cost transferred from sps,,10958.02
AUGCOGS-38172/6,871,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38172/6,Graniti Vicentia - Aug  material cost transferred from sps,1150.77,
AUGCOGS-38172/6,871.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38172/6,Graniti Vicentia - Aug  material cost transferred from sps,,1150.77
AUGCOGS-38172/7,872,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38172/7,Graniti Vicentia - Aug  material cost transferred from sps,5072.97,
AUGCOGS-38172/7,872.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38172/7,Graniti Vicentia - Aug  material cost transferred from sps,,5072.97
AUGCOGS-38220/2,874,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38220/2,Graniti Vicentia - Aug  material cost transferred from sps,409.26,
AUGCOGS-38220/2,874.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38220/2,Graniti Vicentia - Aug  material cost transferred from sps,,409.26
AUGCOGS-38221/2,875,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38221/2,Graniti Vicentia - Aug  material cost transferred from sps,385.99,
AUGCOGS-38221/2,875.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38221/2,Graniti Vicentia - Aug  material cost transferred from sps,,385.99
AUGCOGS-38222/2,876,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38222/2,Graniti Vicentia - Aug  material cost transferred from sps,1307.55,
AUGCOGS-38222/2,876.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38222/2,Graniti Vicentia - Aug  material cost transferred from sps,,1307.55
AUGCOGS-38222/3,877,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38222/3,Graniti Vicentia - Aug  material cost transferred from sps,460.86,
AUGCOGS-38222/3,877.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38222/3,Graniti Vicentia - Aug  material cost transferred from sps,,460.86
AUGCOGS-38248/3,878,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38248/3,Graniti Vicentia - Aug  material cost transferred from sps,4.29,
AUGCOGS-38248/3,878.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38248/3,Graniti Vicentia - Aug  material cost transferred from sps,,4.29
AUGCOGS-38317,882,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,GROSE & MANZ BUILDERS LLC,1553,38317,GROSE & MANZ BUILDERS LLC - Aug  material cost transferred from sps,13206.00,
AUGCOGS-38317,882.5,,953,A12001 - Inventory (New),08/31/2025,GROSE & MANZ BUILDERS LLC,1553,38317,GROSE & MANZ BUILDERS LLC - Aug  material cost transferred from sps,,13206.00
AUGCOGS-38371/3,883,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,LaQuinta Inn & Suites Oxford AL,2752,38371/3,LaQuinta Inn & Suites Oxford AL - Aug  material cost transferred from sps,532.58,
AUGCOGS-38371/3,883.5,,953,A12001 - Inventory (New),08/31/2025,LaQuinta Inn & Suites Oxford AL,2752,38371/3,LaQuinta Inn & Suites Oxford AL - Aug  material cost transferred from sps,,532.58
AUGCOGS-38371/5,884,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,LaQuinta Inn & Suites Oxford AL,2752,38371/5,LaQuinta Inn & Suites Oxford AL - Aug  material cost transferred from sps,506.08,
AUGCOGS-38371/5,884.5,,953,A12001 - Inventory (New),08/31/2025,LaQuinta Inn & Suites Oxford AL,2752,38371/5,LaQuinta Inn & Suites Oxford AL - Aug  material cost transferred from sps,,506.08
AUGCOGS-38407,885,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Monsoon Flower LLC,1720,38407,Monsoon Flower LLC - Aug  material cost transferred from sps,8825.51,
AUGCOGS-38407,885.5,,953,A12001 - Inventory (New),08/31/2025,Monsoon Flower LLC,1720,38407,Monsoon Flower LLC - Aug  material cost transferred from sps,,8825.51
AUGCOGS-38473,886,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Hestan Winery,2519,38473,Hestan Winery - Aug  material cost transferred from sps,12447.00,
AUGCOGS-38473,886.5,,953,A12001 - Inventory (New),08/31/2025,Hestan Winery,2519,38473,Hestan Winery - Aug  material cost transferred from sps,,12447.00
AUGCOGS-38477/2,887,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38477/2,Graniti Vicentia - Aug  material cost transferred from sps,647.92,
AUGCOGS-38477/2,887.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38477/2,Graniti Vicentia - Aug  material cost transferred from sps,,647.92
AUGCOGS-38544/2,892,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"La Quinta - Chelsea,AL",3355,38544/2,"La Quinta - Chelsea,AL - Aug  material cost transferred from sps",186.00,
AUGCOGS-38544/2,892.5,,953,A12001 - Inventory (New),08/31/2025,"La Quinta - Chelsea,AL",3355,38544/2,"La Quinta - Chelsea,AL - Aug  material cost transferred from sps",,186.00
AUGCOGS-38544/3,893,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"La Quinta - Chelsea,AL",3355,38544/3,"La Quinta - Chelsea,AL - Aug  material cost transferred from sps",1699.12,
AUGCOGS-38544/3,893.5,,953,A12001 - Inventory (New),08/31/2025,"La Quinta - Chelsea,AL",3355,38544/3,"La Quinta - Chelsea,AL - Aug  material cost transferred from sps",,1699.12
AUGCOGS-38544/4,894,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"La Quinta - Chelsea,AL",3355,38544/4,"La Quinta - Chelsea,AL - Aug  material cost transferred from sps",176.50,
AUGCOGS-38544/4,894.5,,953,A12001 - Inventory (New),08/31/2025,"La Quinta - Chelsea,AL",3355,38544/4,"La Quinta - Chelsea,AL - Aug  material cost transferred from sps",,176.50
AUGCOGS-38553,895,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38553,Graniti Vicentia - Aug  material cost transferred from sps,562.51,
AUGCOGS-38553,895.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38553,Graniti Vicentia - Aug  material cost transferred from sps,,562.51
AUGCOGS-38553/2,896,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38553/2,Graniti Vicentia - Aug  material cost transferred from sps,58.74,
AUGCOGS-38553/2,896.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38553/2,Graniti Vicentia - Aug  material cost transferred from sps,,58.74
AUGCOGS-38557,897,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Graniti Vicentia,1938,38557,Graniti Vicentia - Aug  material cost transferred from sps,3216.30,
AUGCOGS-38557,897.5,,953,A12001 - Inventory (New),08/31/2025,Graniti Vicentia,1938,38557,Graniti Vicentia - Aug  material cost transferred from sps,,3216.30
AUGCOGS-38606/2,899,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Grand Sierra Resort & Casino,546,38606/2,Grand Sierra Resort & Casino - Aug  material cost transferred from sps,517.41,
AUGCOGS-38606/2,899.5,,953,A12001 - Inventory (New),08/31/2025,Grand Sierra Resort & Casino,546,38606/2,Grand Sierra Resort & Casino - Aug  material cost transferred from sps,,517.41
AUGCOGS-38607,900,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,GROSE & MANZ BUILDERS LLC,1553,38607,GROSE & MANZ BUILDERS LLC - Aug  material cost transferred from sps,1339.21,
AUGCOGS-38607,900.5,,953,A12001 - Inventory (New),08/31/2025,GROSE & MANZ BUILDERS LLC,1553,38607,GROSE & MANZ BUILDERS LLC - Aug  material cost transferred from sps,,1339.21
AUGCOGS-38621,901,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Two one two,3397,38621,Two one two - Aug  material cost transferred from sps,10377.15,
AUGCOGS-38621,901.5,,953,A12001 - Inventory (New),08/31/2025,Two one two,3397,38621,Two one two - Aug  material cost transferred from sps,,10377.15
