External ID,SL.NO,Date, Acc ID,Credit Acc,Invoice#,Location,Type,Memo,Party,Entity ID,Debit,Credit
ACC_REG-35715/2,92,05/24/2024,974,,35715/2,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,2609,12806.10,
ACC_REG-35715/2,92.5,05/24/2024,950,950,35715/2,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,2609,,12806.10
ACC_REG-34398,93,05/29/2024,974,,34398,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2609,27427.84,
ACC_REG-34398,93.5,05/29/2024,950,950,34398,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2609,,27427.84
ACC_REG-36652,94,05/29/2024,974,,36652,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),2609,487.69,
ACC_REG-36652,94.5,05/29/2024,950,950,36652,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),2609,,487.69
ACC_REG-35641,95,05/30/2024,974,,35641,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3150,15954.68,
ACC_REG-35641,95.5,05/30/2024,950,950,35641,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3150,,15954.68
ACC_REG-35646,96,05/30/2024,974,,35646,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,2207,1261.70,
ACC_REG-35646,96.5,05/30/2024,950,950,35646,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,2207,,1261.70
ACC_REG-35648,97,05/30/2024,974,,35648,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,2207,860.07,
ACC_REG-35648,97.5,05/30/2024,950,950,35648,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,2207,,860.07
ACC_REG-32128,98,05/31/2024,974,,32128,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2609,3362.70,
ACC_REG-32128,98.5,05/31/2024,950,950,32128,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2609,,3362.70
ACC_REG-32439/5,99,05/31/2024,974,,32439/5,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,1555,1637.54,
ACC_REG-32439/5,99.5,05/31/2024,950,950,32439/5,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,1555,,1637.54
ACC_REG-32445/4,100,05/31/2024,974,,32445/4,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,137.39,
ACC_REG-32445/4,100.5,05/31/2024,950,950,32445/4,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,,137.39
ACC_REG-32449/4,101,05/31/2024,974,,32449/4,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,1045.74,
ACC_REG-32449/4,101.5,05/31/2024,950,950,32449/4,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,,1045.74
ACC_REG-32450/3,102,05/31/2024,974,,32450/3,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,387.41,
ACC_REG-32450/3,102.5,05/31/2024,950,950,32450/3,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,,387.41
ACC_REG-32451/4,103,05/31/2024,974,,32451/4,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,476.64,
ACC_REG-32451/4,103.5,05/31/2024,950,950,32451/4,GV,Invoice,Import of sales discount from SPS,LaQuinta - Columbia SC - Ashok Patel,3712,,476.64
ACC_REG-33762/3,104,05/31/2024,974,,33762/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,35000.00,
ACC_REG-33762/3,104.5,05/31/2024,950,950,33762/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,35000.00
ACC_REG-34400,105,05/31/2024,974,,34400,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,9045.65,
ACC_REG-34400,105.5,05/31/2024,950,950,34400,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,9045.65
ACC_REG-34404,106,05/31/2024,974,,34404,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,1618.80,
ACC_REG-34404,106.5,05/31/2024,950,950,34404,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,1618.80
ACC_REG-34408,107,05/31/2024,974,,34408,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,835.41,
ACC_REG-34408,107.5,05/31/2024,950,950,34408,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,835.41
ACC_REG-34409,108,05/31/2024,974,,34409,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,3604.33,
ACC_REG-34409,108.5,05/31/2024,950,950,34409,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,3604.33
ACC_REG-34410,109,05/31/2024,974,,34410,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,4696.51,
ACC_REG-34410,109.5,05/31/2024,950,950,34410,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,4696.51
ACC_REG-34411,110,05/31/2024,974,,34411,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,6111.77,
ACC_REG-34411,110.5,05/31/2024,950,950,34411,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,6111.77
ACC_REG-34413/3,111,05/31/2024,974,,34413/3,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,9384.21,
ACC_REG-34413/3,111.5,05/31/2024,950,950,34413/3,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,9384.21
ACC_REG-34414/3,112,05/31/2024,974,,34414/3,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,4099.28,
ACC_REG-34414/3,112.5,05/31/2024,950,950,34414/3,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,4099.28
ACC_REG-34415,113,05/31/2024,974,,34415,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,2968.96,
ACC_REG-34415,113.5,05/31/2024,950,950,34415,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,2968.96
ACC_REG-34416/2,114,05/31/2024,974,,34416/2,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,517.99,
ACC_REG-34416/2,114.5,05/31/2024,950,950,34416/2,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,517.99
ACC_REG-34417,115,05/31/2024,974,,34417,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,6041.29,
ACC_REG-34417,115.5,05/31/2024,950,950,34417,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,6041.29
ACC_REG-34418,116,05/31/2024,974,,34418,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,1268.88,
ACC_REG-34418,116.5,05/31/2024,950,950,34418,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,1268.88
ACC_REG-34573/2,117,05/31/2024,974,,34573/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,27415.85,
ACC_REG-34573/2,117.5,05/31/2024,950,950,34573/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,27415.85
ACC_REG-34633/2,118,05/31/2024,974,,34633/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,947.00,
ACC_REG-34633/2,118.5,05/31/2024,950,950,34633/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,947.00
ACC_REG-34717/2,119,05/31/2024,974,,34717/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,300.00,
ACC_REG-34717/2,119.5,05/31/2024,950,950,34717/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,300.00
ACC_REG-34740/12,120,05/31/2024,974,,34740/12,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,56653.83,
ACC_REG-34740/12,120.5,05/31/2024,950,950,34740/12,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,56653.83
ACC_REG-36118,121,05/31/2024,974,,36118,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,9372.85,
ACC_REG-36118,121.5,05/31/2024,950,950,36118,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,9372.85
ACC_REG-36129/2,122,05/31/2024,974,,36129/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,1502.35,
ACC_REG-36129/2,122.5,05/31/2024,950,950,36129/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality/ Marriott Mobile AL,2621,,1502.35
ACC_REG-35688,123,06/04/2024,974,,35688,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 West Lafayette IN,3317,7702.64,
ACC_REG-35688,123.5,06/04/2024,950,950,35688,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 West Lafayette IN,3317,,7702.64
ACC_REG-33225/10,124,06/07/2024,974,,33225/10,GV,Invoice,Import of sales discount from SPS,Devkrupa Hospitality Inc,516,0.01,
ACC_REG-33225/10,124.5,06/07/2024,950,950,33225/10,GV,Invoice,Import of sales discount from SPS,Devkrupa Hospitality Inc,516,,0.01
ACC_REG-35690,125,06/07/2024,974,,35690,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 West Lafayette IN,3317,20258.48,
ACC_REG-35690,125.5,06/07/2024,950,950,35690,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 West Lafayette IN,3317,,20258.48
ACC_REG-35501/11,126,06/11/2024,974,,35501/11,GV,Invoice,Import of sales discount from SPS,Marriott Fairfield Harrisburg PA,3529,998.75,
ACC_REG-35501/11,126.5,06/11/2024,950,950,35501/11,GV,Invoice,Import of sales discount from SPS,Marriott Fairfield Harrisburg PA,3529,,998.75
ACC_REG-35501/11,127,06/11/2024,974,,35501/11,GV,Invoice,Import of sales discount from SPS,Marriott Fairfield Harrisburg PA,3529,1800.00,
ACC_REG-35501/11,127.5,06/11/2024,950,950,35501/11,GV,Invoice,Import of sales discount from SPS,Marriott Fairfield Harrisburg PA,3529,,1800.00
ACC_REG-35592,128,06/12/2024,974,,35592,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,6076.38,
ACC_REG-35592,128.5,06/12/2024,950,950,35592,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,6076.38
ACC_REG-35595/3,129,06/12/2024,974,,35595/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,11884.35,
ACC_REG-35595/3,129.5,06/12/2024,950,950,35595/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,11884.35
ACC_REG-34450,130,06/14/2024,974,,34450,GV,Invoice,Import of sales discount from SPS,Stay Bridge - Manteca - CA - Aman Dhillon,3389,9558.38,
ACC_REG-34450,130.5,06/14/2024,950,950,34450,GV,Invoice,Import of sales discount from SPS,Stay Bridge - Manteca - CA - Aman Dhillon,3389,,9558.38
ACC_REG-36651,131,06/18/2024,974,,36651,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,1282.48,
ACC_REG-36651,131.5,06/18/2024,950,950,36651,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,,1282.48
ACC_REG-36191,132,06/21/2024,974,,36191,GV,Invoice,Import of sales discount from SPS,Carpet Planet LLC,490,1860.13,
ACC_REG-36191,132.5,06/21/2024,950,950,36191,GV,Invoice,Import of sales discount from SPS,Carpet Planet LLC,490,,1860.13
ACC_REG-36681/2,133,06/24/2024,974,,36681/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,879.19,
ACC_REG-36681/2,133.5,06/24/2024,950,950,36681/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,879.19
ACC_REG-35081/3,134,06/25/2024,974,,35081/3,GV,Invoice,Import of sales discount from SPS,Hampton Inn Rosenberg,2520,446.07,
ACC_REG-35081/3,134.5,06/25/2024,950,950,35081/3,GV,Invoice,Import of sales discount from SPS,Hampton Inn Rosenberg,2520,,446.07
ACC_REG-35594,135,06/27/2024,974,,35594,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,1213.66,
ACC_REG-35594,135.5,06/27/2024,950,950,35594,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,1213.66
ACC_REG-35596,136,06/27/2024,974,,35596,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,542.45,
ACC_REG-35596,136.5,06/27/2024,950,950,35596,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,542.45
ACC_REG-35603,137,06/27/2024,974,,35603,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,1883.40,
ACC_REG-35603,137.5,06/27/2024,950,950,35603,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,1883.40
ACC_REG-35609,138,06/27/2024,974,,35609,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,509.64,
ACC_REG-35609,138.5,06/27/2024,950,950,35609,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,509.64
ACC_REG-32207/13,139,06/28/2024,974,,32207/13,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Montogmery,2676,5688.60,
ACC_REG-32207/13,139.5,06/28/2024,950,950,32207/13,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Montogmery,2676,,5688.60
ACC_REG-32393/4,140,06/28/2024,974,,32393/4,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Montogmery,2676,3825.65,
ACC_REG-32393/4,140.5,06/28/2024,950,950,32393/4,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Montogmery,2676,,3825.65
ACC_REG-32568/9,141,06/28/2024,974,,32568/9,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Montogmery,2676,5700.00,
ACC_REG-32568/9,141.5,06/28/2024,950,950,32568/9,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Montogmery,2676,,5700.00
ACC_REG-34793/4,142,06/28/2024,974,,34793/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34793/4,142.5,06/28/2024,950,950,34793/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34794/8,143,06/28/2024,974,,34794/8,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34794/8,143.5,06/28/2024,950,950,34794/8,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34795/6,144,06/28/2024,974,,34795/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34795/6,144.5,06/28/2024,950,950,34795/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34796/8,145,06/28/2024,974,,34796/8,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34796/8,145.5,06/28/2024,950,950,34796/8,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34797/2,146,06/28/2024,974,,34797/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34797/2,146.5,06/28/2024,950,950,34797/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34798/6,147,06/28/2024,974,,34798/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34798/6,147.5,06/28/2024,950,950,34798/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34799/2,148,06/28/2024,974,,34799/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34799/2,148.5,06/28/2024,950,950,34799/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34800/2,149,06/28/2024,974,,34800/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34800/2,149.5,06/28/2024,950,950,34800/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34801/2,150,06/28/2024,974,,34801/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34801/2,150.5,06/28/2024,950,950,34801/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34802/4,151,06/28/2024,974,,34802/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34802/4,151.5,06/28/2024,950,950,34802/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34803/4,152,06/28/2024,974,,34803/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34803/4,152.5,06/28/2024,950,950,34803/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34804/4,153,06/28/2024,974,,34804/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34804/4,153.5,06/28/2024,950,950,34804/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34805/5,154,06/28/2024,974,,34805/5,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34805/5,154.5,06/28/2024,950,950,34805/5,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34806/5,155,06/28/2024,974,,34806/5,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34806/5,155.5,06/28/2024,950,950,34806/5,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34807/8,156,06/28/2024,974,,34807/8,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34807/8,156.5,06/28/2024,950,950,34807/8,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34808,157,06/28/2024,974,,34808,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34808,157.5,06/28/2024,950,950,34808,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34809/12,158,06/28/2024,974,,34809/12,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34809/12,158.5,06/28/2024,950,950,34809/12,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34810/9,159,06/28/2024,974,,34810/9,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34810/9,159.5,06/28/2024,950,950,34810/9,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34811/4,160,06/28/2024,974,,34811/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34811/4,160.5,06/28/2024,950,950,34811/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34813/3,161,06/28/2024,974,,34813/3,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,8695.65,
ACC_REG-34813/3,161.5,06/28/2024,950,950,34813/3,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,8695.65
ACC_REG-34814/5,162,06/28/2024,974,,34814/5,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,17391.30,
ACC_REG-34814/5,162.5,06/28/2024,950,950,34814/5,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,17391.30
ACC_REG-34814/6,163,06/28/2024,974,,34814/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,14000.00,
