External ID,SL no,Debit,Account Internal ID,Credit ,credit,Date,Invoice,Customer/vendor,Entity ID,Description,Debit Amt,Credit Amt
AUGREVENUE-36801/5,78.5,,972,A40001 - Sales Income (New),972,08/29/2025,36801/5,"Hometown Inn & Suites, Memphis TN",3346,Aug 25 product revenue in SPS,,6292.32
AUGREVENUE-36913/5,79,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,36913/5,Ascent hospitality Towneplace West Lafayette IN,2705,Aug 25 product revenue in SPS,102.20,
AUGREVENUE-36913/5,79.5,,972,A40001 - Sales Income (New),972,08/29/2025,36913/5,Ascent hospitality Towneplace West Lafayette IN,2705,Aug 25 product revenue in SPS,,102.20
AUGREVENUE-38185,80,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38185,LQ Hawthorne Leavenworth,3412,Aug 25 product revenue in SPS,55072.05,
AUGREVENUE-38185,80.5,,972,A40001 - Sales Income (New),972,08/29/2025,38185,LQ Hawthorne Leavenworth,3412,Aug 25 product revenue in SPS,,55072.05
AUGREVENUE-38199,81,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38199,LQ Hawthorne Leavenworth,3412,Aug 25 product revenue in SPS,48782.88,
AUGREVENUE-38199,81.5,,972,A40001 - Sales Income (New),972,08/29/2025,38199,LQ Hawthorne Leavenworth,3412,Aug 25 product revenue in SPS,,48782.88
AUGREVENUE-38206/2,82,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38206/2,LQ Hawthorne Leavenworth,3412,Aug 25 product revenue in SPS,40331.72,
AUGREVENUE-38206/2,82.5,,972,A40001 - Sales Income (New),972,08/29/2025,38206/2,LQ Hawthorne Leavenworth,3412,Aug 25 product revenue in SPS,,40331.72
AUGREVENUE-38724/2,83,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38724/2,Ascent hospitality Townplace Suites Fairburn IN,2713,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-38724/2,83.5,,972,A40001 - Sales Income (New),972,08/29/2025,38724/2,Ascent hospitality Townplace Suites Fairburn IN,2713,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-38832,84,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38832,Veranda Homes,2275,Aug 25 product revenue in SPS,3360.59,
AUGREVENUE-38832,84.5,,972,A40001 - Sales Income (New),972,08/29/2025,38832,Veranda Homes,2275,Aug 25 product revenue in SPS,,3360.59
AUGREVENUE-38851,85,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38851,CAMARATA MASONRY SYSTEMS,487,Aug 25 product revenue in SPS,126720.00,
AUGREVENUE-38851,85.5,,972,A40001 - Sales Income (New),972,08/29/2025,38851,CAMARATA MASONRY SYSTEMS,487,Aug 25 product revenue in SPS,,126720.00
AUGREVENUE-38881,86,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38881,First Capital Advisors,2485,Aug 25 product revenue in SPS,340.00,
AUGREVENUE-38881,86.5,,972,A40001 - Sales Income (New),972,08/29/2025,38881,First Capital Advisors,2485,Aug 25 product revenue in SPS,,340.00
AUGREVENUE-38893,87,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38893,First Capital Advisors,2485,Aug 25 product revenue in SPS,674.64,
AUGREVENUE-38893,87.5,,972,A40001 - Sales Income (New),972,08/29/2025,38893,First Capital Advisors,2485,Aug 25 product revenue in SPS,,674.64
AUGREVENUE-31154/2,88,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31154/2,LaQuinta Yakima WA,2619,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31154/2,88.5,,972,A40001 - Sales Income (New),972,08/30/2025,31154/2,LaQuinta Yakima WA,2619,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31461/9,89,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31461/9,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31461/9,89.5,,972,A40001 - Sales Income (New),972,08/30/2025,31461/9,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31464/7,90,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31464/7,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31464/7,90.5,,972,A40001 - Sales Income (New),972,08/30/2025,31464/7,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31651/6,91,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31651/6,CANDLEWOOD LAFAYETTE,3409,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31651/6,91.5,,972,A40001 - Sales Income (New),972,08/30/2025,31651/6,CANDLEWOOD LAFAYETTE,3409,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31762/6,92,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31762/6,Fyffe Construction CO/ LaQuinta Manchester,3527,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31762/6,92.5,,972,A40001 - Sales Income (New),972,08/30/2025,31762/6,Fyffe Construction CO/ LaQuinta Manchester,3527,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31847/4,93,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31847/4,Homewood Suites Beaumont,2348,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31847/4,93.5,,972,A40001 - Sales Income (New),972,08/30/2025,31847/4,Homewood Suites Beaumont,2348,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31877/6,94,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31877/6,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31877/6,94.5,,972,A40001 - Sales Income (New),972,08/30/2025,31877/6,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-31877/7,95,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,31877/7,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-31877/7,95.5,,972,A40001 - Sales Income (New),972,08/30/2025,31877/7,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32086/21,96,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32086/21,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32086/21,96.5,,972,A40001 - Sales Income (New),972,08/30/2025,32086/21,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32302/9,97,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32302/9,Grand Sierra Resort & Casino,546,Aug 25 product revenue in SPS,3854.97,
AUGREVENUE-32302/9,97.5,,972,A40001 - Sales Income (New),972,08/30/2025,32302/9,Grand Sierra Resort & Casino,546,Aug 25 product revenue in SPS,,3854.97
AUGREVENUE-32388/4,98,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32388/4,Ascent Hospitality- Autograph Montogmery,2676,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32388/4,98.5,,972,A40001 - Sales Income (New),972,08/30/2025,32388/4,Ascent Hospitality- Autograph Montogmery,2676,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32401/5,99,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32401/5,Sunbridge Venetian LP Inc.,736,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32401/5,99.5,,972,A40001 - Sales Income (New),972,08/30/2025,32401/5,Sunbridge Venetian LP Inc.,736,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32521/4,100,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32521/4,CAPITOL HOTEL NASHVILLE/Dan,3528,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32521/4,100.5,,972,A40001 - Sales Income (New),972,08/30/2025,32521/4,CAPITOL HOTEL NASHVILLE/Dan,3528,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32691/2,101,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32691/2,"La Quinta, Huntsville AL",3362,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32691/2,101.5,,972,A40001 - Sales Income (New),972,08/30/2025,32691/2,"La Quinta, Huntsville AL",3362,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32807/12,102,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32807/12,Marriott Fairfield Harrisburg PA,3529,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32807/12,102.5,,972,A40001 - Sales Income (New),972,08/30/2025,32807/12,Marriott Fairfield Harrisburg PA,3529,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32807/13,103,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32807/13,Marriott Fairfield Harrisburg PA,3529,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32807/13,103.5,,972,A40001 - Sales Income (New),972,08/30/2025,32807/13,Marriott Fairfield Harrisburg PA,3529,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32847/2,104,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32847/2,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32847/2,104.5,,972,A40001 - Sales Income (New),972,08/30/2025,32847/2,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32888,105,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32888,"LA QUINTA MODEL ROOM / GV HEADQUARTERS, HOUSTON",3530,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32888,105.5,,972,A40001 - Sales Income (New),972,08/30/2025,32888,"LA QUINTA MODEL ROOM / GV HEADQUARTERS, HOUSTON",3530,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32888/4,106,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32888/4,"LA QUINTA MODEL ROOM / GV HEADQUARTERS, HOUSTON",3530,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32888/4,106.5,,972,A40001 - Sales Income (New),972,08/30/2025,32888/4,"LA QUINTA MODEL ROOM / GV HEADQUARTERS, HOUSTON",3530,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32981/4,107,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32981/4,LAQUINTA YUMA AZ,3531,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32981/4,107.5,,972,A40001 - Sales Income (New),972,08/30/2025,32981/4,LAQUINTA YUMA AZ,3531,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-32983/14,108,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,32983/14,LAQUINTA YUMA AZ,3531,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-32983/14,108.5,,972,A40001 - Sales Income (New),972,08/30/2025,32983/14,LAQUINTA YUMA AZ,3531,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33025/7,109,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33025/7,"Courtyard Navy Yard, Philadelphia",3532,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33025/7,109.5,,972,A40001 - Sales Income (New),972,08/30/2025,33025/7,"Courtyard Navy Yard, Philadelphia",3532,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33025/8,110,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33025/8,"Courtyard Navy Yard, Philadelphia",3532,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33025/8,110.5,,972,A40001 - Sales Income (New),972,08/30/2025,33025/8,"Courtyard Navy Yard, Philadelphia",3532,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33257/20,111,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33257/20,LaQuinta Yakima WA,2619,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33257/20,111.5,,972,A40001 - Sales Income (New),972,08/30/2025,33257/20,LaQuinta Yakima WA,2619,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33309/14,112,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33309/14,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33309/14,112.5,,972,A40001 - Sales Income (New),972,08/30/2025,33309/14,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33309/15,113,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33309/15,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33309/15,113.5,,972,A40001 - Sales Income (New),972,08/30/2025,33309/15,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33314/24,114,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33314/24,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33314/24,114.5,,972,A40001 - Sales Income (New),972,08/30/2025,33314/24,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33314/25,115,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33314/25,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33314/25,115.5,,972,A40001 - Sales Income (New),972,08/30/2025,33314/25,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33315/10,116,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33315/10,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33315/10,116.5,,972,A40001 - Sales Income (New),972,08/30/2025,33315/10,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33343/9,117,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33343/9,Laquinta Memphis,3002,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33343/9,117.5,,972,A40001 - Sales Income (New),972,08/30/2025,33343/9,Laquinta Memphis,3002,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33374/14,118,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33374/14,"Las Vegas Resort Holdings, LLC",3368,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33374/14,118.5,,972,A40001 - Sales Income (New),972,08/30/2025,33374/14,"Las Vegas Resort Holdings, LLC",3368,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33374/15,119,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33374/15,"Las Vegas Resort Holdings, LLC",3368,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33374/15,119.5,,972,A40001 - Sales Income (New),972,08/30/2025,33374/15,"Las Vegas Resort Holdings, LLC",3368,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33385/8,120,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33385/8,LQ Kingston,2358,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33385/8,120.5,,972,A40001 - Sales Income (New),972,08/30/2025,33385/8,LQ Kingston,2358,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33385/9,121,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33385/9,LQ Kingston,2358,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33385/9,121.5,,972,A40001 - Sales Income (New),972,08/30/2025,33385/9,LQ Kingston,2358,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33390/3,122,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33390/3,CORNER STONE FLOORING COMPANIES,3533,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33390/3,122.5,,972,A40001 - Sales Income (New),972,08/30/2025,33390/3,CORNER STONE FLOORING COMPANIES,3533,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33472/12,123,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33472/12,La Quinta -Madison WI -Savan Patel,3534,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33472/12,123.5,,972,A40001 - Sales Income (New),972,08/30/2025,33472/12,La Quinta -Madison WI -Savan Patel,3534,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33478/9,124,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33478/9,La Quinta -Madison WI -Savan Patel,3534,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33478/9,124.5,,972,A40001 - Sales Income (New),972,08/30/2025,33478/9,La Quinta -Madison WI -Savan Patel,3534,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33495/8,125,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33495/8,Magnolia LXR Dallas TX -,3370,Aug 25 product revenue in SPS,12589.50,
AUGREVENUE-33495/8,125.5,,972,A40001 - Sales Income (New),972,08/30/2025,33495/8,Magnolia LXR Dallas TX -,3370,Aug 25 product revenue in SPS,,12589.50
AUGREVENUE-33539/10,126,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33539/10,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33539/10,126.5,,972,A40001 - Sales Income (New),972,08/30/2025,33539/10,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33558/11,127,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33558/11,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33558/11,127.5,,972,A40001 - Sales Income (New),972,08/30/2025,33558/11,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33560/4,128,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33560/4,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33560/4,128.5,,972,A40001 - Sales Income (New),972,08/30/2025,33560/4,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33562/5,129,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33562/5,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33562/5,129.5,,972,A40001 - Sales Income (New),972,08/30/2025,33562/5,La Quinta Inn & Suites - Seatac Airport - Seattle WA,2328,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33570/6,130,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33570/6,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33570/6,130.5,,972,A40001 - Sales Income (New),972,08/30/2025,33570/6,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33644/4,131,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33644/4,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33644/4,131.5,,972,A40001 - Sales Income (New),972,08/30/2025,33644/4,CAMBRIA NASHVILLE,3322,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33725/11,132,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33725/11,LaQuinta/Hawthone - Knoxville TN - AMit,3367,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33725/11,132.5,,972,A40001 - Sales Income (New),972,08/30/2025,33725/11,LaQuinta/Hawthone - Knoxville TN - AMit,3367,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33760/3,133,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33760/3,"Angles Contractor, INC./Carlton Apartments",3311,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33760/3,133.5,,972,A40001 - Sales Income (New),972,08/30/2025,33760/3,"Angles Contractor, INC./Carlton Apartments",3311,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33853/3,134,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33853/3,Nandas Holding Ltd.c/o Sunray Group,3535,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33853/3,134.5,,972,A40001 - Sales Income (New),972,08/30/2025,33853/3,Nandas Holding Ltd.c/o Sunray Group,3535,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33856/7,135,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33856/7,CANDLEWOOD LAFAYETTE,3409,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33856/7,135.5,,972,A40001 - Sales Income (New),972,08/30/2025,33856/7,CANDLEWOOD LAFAYETTE,3409,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33884/4,136,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33884/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33884/4,136.5,,972,A40001 - Sales Income (New),972,08/30/2025,33884/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33948/7,137,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33948/7,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33948/7,137.5,,972,A40001 - Sales Income (New),972,08/30/2025,33948/7,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33950/14,138,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33950/14,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33950/14,138.5,,972,A40001 - Sales Income (New),972,08/30/2025,33950/14,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33950/15,139,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33950/15,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33950/15,139.5,,972,A40001 - Sales Income (New),972,08/30/2025,33950/15,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33951/8,140,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33951/8,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33951/8,140.5,,972,A40001 - Sales Income (New),972,08/30/2025,33951/8,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33953/5,141,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33953/5,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33953/5,141.5,,972,A40001 - Sales Income (New),972,08/30/2025,33953/5,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33959/9,142,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33959/9,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33959/9,142.5,,972,A40001 - Sales Income (New),972,08/30/2025,33959/9,LA QUINTA ORLANDO,2678,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33967/2,143,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33967/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33967/2,143.5,,972,A40001 - Sales Income (New),972,08/30/2025,33967/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33974/7,144,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,33974/7,The Stroud Group,704,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33974/7,144.5,,972,A40001 - Sales Income (New),972,08/30/2025,33974/7,The Stroud Group,704,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34012/3,145,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,34012/3,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34012/3,145.5,,972,A40001 - Sales Income (New),972,08/30/2025,34012/3,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34012/4,146,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,34012/4,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34012/4,146.5,,972,A40001 - Sales Income (New),972,08/30/2025,34012/4,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34013/9,147,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,34013/9,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,0.00,
