NSOPENBALBILL218,40391,cogs,"280, 281, 283, 285",18,1253,GIBAM SHOPS SPA,08/28/2024,08/28/2024,41698.42,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL219,40391,cogs,"282, 284",8,1253,GIBAM SHOPS SPA,08/28/2024,08/28/2024,3622.29,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL220,40391,cogs,2024/FE/0000288,15,1253,GIBAM SHOPS SPA,09-09-2024,09/09/2024,1886.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL221,40391,cogs,"291, 292",8,1253,GIBAM SHOPS SPA,09-12-2024,12/09/2024,33.13,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL222,40391,cogs,"300, 302, 304",13,1253,GIBAM SHOPS SPA,09/23/2024,09/23/2024,33433.33,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL223,40391,cogs,2024/FE/0000298,15,1253,GIBAM SHOPS SPA,09/23/2024,09/23/2024,3415.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL224,40391,cogs,2024/FE/0000297,15,1253,GIBAM SHOPS SPA,09/23/2024,09/23/2024,17556.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL225,40391,cogs,2024/FE/0000300,15,1253,GIBAM SHOPS SPA,09/23/2024,09/23/2024,9093.95,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL226,40391,cogs,"299, 301, 303",13,1253,GIBAM SHOPS SPA,09/23/2024,09/23/2024,8798.44,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL227,40391,cogs,2024/FE/0000318,15,1253,GIBAM SHOPS SPA,09/30/2024,09/30/2024,1290.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL228,40391,cogs,2024/FE/0000310,15,1253,GIBAM SHOPS SPA,09/30/2024,09/30/2024,8931.69,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL229,40391,cogs,2024/FE/0000315,15,1253,GIBAM SHOPS SPA,09/30/2024,09/30/2024,2736.38,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL230,40391,cogs,2024/FE/0000316,15,1253,GIBAM SHOPS SPA,09/30/2024,09/30/2024,455.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL231,40391,cogs,2024/FE/0000317,15,1253,GIBAM SHOPS SPA,09/30/2024,09/30/2024,6183.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL232,40391,cogs,2024/FE/0000319,15,1253,GIBAM SHOPS SPA,09/30/2024,09/30/2024,585.79,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL233,40391,cogs,2024/FE/0000328,15,1253,GIBAM SHOPS SPA,10-03-2024,03/10/2024,973.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL234,40391,cogs,2024/FE/0000329,15,1253,GIBAM SHOPS SPA,10-03-2024,03/10/2024,19186.27,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL235,40391,cogs,2024/FE/0000330,15,1253,GIBAM SHOPS SPA,10-03-2024,03/10/2024,154.73,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL236,40391,cogs,2024/FE/0000331,15,1253,GIBAM SHOPS SPA,10-03-2024,03/10/2024,292.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL237,40391,cogs,"314, 327",8,1253,GIBAM SHOPS SPA,10-03-2024,03/10/2024,10517.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL239,40391,cogs,"333, 335, 337, 339",18,1253,GIBAM SHOPS SPA,10-07-2024,07/10/2024,65465.84,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL240,40391,cogs,2024/FE/0000358,15,1253,GIBAM SHOPS SPA,10/21/2024,10/21/2024,3775.85,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL241,40391,cogs,2024/FE/0000359,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,1633.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL242,40391,cogs,2024/FE/0000360,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,443.80,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL243,40391,cogs,2024/FE/0000361,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,580.43,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL244,40391,cogs,2024/FE/0000362,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,3363.18,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL245,40391,cogs,2024/FE/0000364,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,4486.52,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL246,40391,cogs,2024/FE/0000365,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,4712.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL247,40391,cogs,2024/FE/0000366,15,1253,GIBAM SHOPS SPA,10/28/2024,10/28/2024,4975.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL248,40391,cogs,2024/FE/0000371,15,1253,GIBAM SHOPS SPA,10/29/2024,10/29/2024,58997.99,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL249,40391,cogs,"367, 368, 369",13,1253,GIBAM SHOPS SPA,11-01-2024,01/11/2024,62782.28,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL250,40391,cogs,2024/FE/0000390,15,1253,GIBAM SHOPS SPA,11/22/2024,11/22/2024,7459.87,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL251,40391,cogs,2024/FE/0000391,15,1253,GIBAM SHOPS SPA,11/22/2024,11/22/2024,20459.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL252,40391,cogs,2024/FE/0000389,15,1253,GIBAM SHOPS SPA,11/22/2024,11/22/2024,2218.98,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL253,40391,cogs,2024/FE/0000392,15,1253,GIBAM SHOPS SPA,11/22/2024,11/22/2024,520.93,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL254,40391,cogs,"394, 397",8,1253,GIBAM SHOPS SPA,11/26/2024,11/26/2024,11058.43,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL255,40391,cogs,2024/FE/0000395,15,1253,GIBAM SHOPS SPA,11/26/2024,11/26/2024,454.67,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL256,40391,cogs,"393, 396",8,1253,GIBAM SHOPS SPA,11/26/2024,11/26/2024,34421.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL257,40391,cogs,"398, 399",8,1253,GIBAM SHOPS SPA,11/27/2024,11/27/2024,30.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL258,40391,cogs,"410, 420",8,1253,GIBAM SHOPS SPA,11/29/2024,11/29/2024,46746.17,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL259,40391,cogs,2024/FE/0000401,15,1253,GIBAM SHOPS SPA,11/29/2024,11/29/2024,3598.56,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL260,40391,cogs,2024/FE/0000402,15,1253,GIBAM SHOPS SPA,11/29/2024,11/29/2024,13962.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL261,40391,cogs,2024/FE/0000403,15,1253,GIBAM SHOPS SPA,11/29/2024,11/29/2024,271.34,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL262,40391,cogs,2024/FE/0000404,15,1253,GIBAM SHOPS SPA,11/29/2024,11/29/2024,597.87,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL263,40391,cogs,2024/FE/0000422,15,1253,GIBAM SHOPS SPA,12-03-2024,03/12/2024,3955.38,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL264,40391,cogs,"418, 419",8,1253,GIBAM SHOPS SPA,12-03-2024,03/12/2024,3705.27,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL265,40391,cogs,2024/FE/0000423,15,1253,GIBAM SHOPS SPA,12-04-2024,04/12/2024,598.80,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL266,40391,cogs,2024/FE/0000424,15,1253,GIBAM SHOPS SPA,12-04-2024,04/12/2024,940.68,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL267,40391,cogs,"411, 412, 426",13,1253,GIBAM SHOPS SPA,12-05-2024,05/12/2024,74045.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL270,40391,cogs,2024/FE/0000432,15,1253,GIBAM SHOPS SPA,12-11-2024,11/12/2024,3482.14,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL272,40391,cogs,2024/FE/0000451,15,1253,GIBAM SHOPS SPA,12/18/2024,12/18/2024,33166.96,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL273,40391,cogs,2024/FE/0000455,15,1253,GIBAM SHOPS SPA,12/19/2024,12/19/2024,13165.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL274,40391,cogs,2024/FE/0000460,15,1253,GIBAM SHOPS SPA,12/20/2024,12/20/2024,3930.77,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL276,40391,cogs,"2024/FE/0000421, 12",19,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,25248.01,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL277,40391,cogs,2025/FE/0000013,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,729.17,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL278,40391,cogs,2025/FE/0000014,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,3597.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL279,40391,cogs,2025/FE/0000015,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,519.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL280,40391,cogs,2025/FE/0000016,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,3017.01,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL281,40391,cogs,2025/FE/0000017,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,74.12,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL282,40391,cogs,2025/FE/0000018,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,637.75,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL283,40391,cogs,2025/FE/0000019,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,177.80,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL284,40391,cogs,2025/FE/0000020,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,155.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL285,40391,cogs,2025/FE/0000021,15,1253,GIBAM SHOPS SPA,02-04-2025,04/02/2025,363.47,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL286,40391,cogs,2025/FE/0000023,15,1253,GIBAM SHOPS SPA,02-06-2025,06/02/2025,396.18,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL287,40391,cogs,2025/FE/0000031,15,1253,GIBAM SHOPS SPA,02/19/2025,02/19/2025,313.76,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL288,40391,cogs,2025/FE/0000032,15,1253,GIBAM SHOPS SPA,02/19/2025,02/19/2025,928.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL289,40391,cogs,2025/FE/0000034,15,1253,GIBAM SHOPS SPA,02/19/2025,02/19/2025,406.26,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL290,40391,cogs,"33, 37",6,1253,GIBAM SHOPS SPA,02/19/2025,02/19/2025,92.06,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL291,40391,cogs,2025/FE/0000040,15,1253,GIBAM SHOPS SPA,03/13/2025,03/13/2025,708.45,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL292,40391,cogs,2025/FE/0000041,15,1253,GIBAM SHOPS SPA,03/13/2025,03/13/2025,415.06,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL293,40391,cogs,W/0509,6,1253,GIBAM SHOPS SPA,05-09-2025,09/05/2025,139822.21,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,966
NSOPENBALBILL314,40391,cogs,GV TRANSFER,11,122,GV Facades LLC,01-09-2025,09/01/2025,245.41,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20016,966
NSOPENBALBILL322,40391,cogs,"GV048,ctnr6",11,2517,HARMONY HOSPITALITY CO LTD,05/25/2025,05/25/2025,26350.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20024,966
NSOPENBALBILL323,40391,cogs,GV048,5,2517,HARMONY HOSPITALITY CO LTD,05/27/2025,05/27/2025,92223.14,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20025,966
NSOPENBALBILL324,40391,cogs,SR273/41,8,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,05/30/2025,48937.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20026,966
NSOPENBALBILL325,40391,cogs,SR273/41P2,10,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,05/30/2025,8973.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20027,966
NSOPENBALBILL326,40391,cogs,SR382/4,7,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,05/30/2025,39159.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20028,966
NSOPENBALBILL327,40391,cogs,SR382/4P2,9,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,05/30/2025,24187.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20029,966
NSOPENBALBILL328,40391,cogs,SR410/9,7,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,05/30/2025,49931.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20030,966
NSOPENBALBILL329,40391,cogs,SR434,5,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,05/30/2025,60597.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20031,966
NSOPENBALBILL330,40391,cogs,W/0617,6,2517,HARMONY HOSPITALITY CO LTD,06/17/2025,06/17/2025,28020.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20032,966
NSOPENBALBILL331,40391,cogs,SR382/2P3,9,2517,HARMONY HOSPITALITY CO LTD,06/23/2025,06/23/2025,40323.79,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20033,966
NSOPENBALBILL332,40391,cogs,SR393/10P2,10,2517,HARMONY HOSPITALITY CO LTD,06/23/2025,06/23/2025,1506.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20034,966
NSOPENBALBILL333,40391,cogs,W/0623,6,2517,HARMONY HOSPITALITY CO LTD,06/23/2025,06/23/2025,69985.30,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20035,966
NSOPENBALBILL334,40391,cogs,SR151/10,8,2517,HARMONY HOSPITALITY CO LTD,06/27/2025,06/27/2025,4317.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20036,966
NSOPENBALBILL335,40391,cogs,SR395/5,7,2517,HARMONY HOSPITALITY CO LTD,06/27/2025,06/27/2025,6846.55,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20037,966
NSOPENBALBILL338,40391,cogs,W/0612,6,2157,Hilltop Stones Inc.,06-12-2025,12/06/2025,10557.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20040,966
NSOPENBALBILL339,40391,cogs,11569,5,2464,HJ sink,06/16/2025,06/16/2025,9900.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20041,966
NSOPENBALBILL340,40391,cogs,H6105/313399,12,128,Home Depot,03-12-2025,12/03/2025,1917.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20042,966
NSOPENBALBILL341,40391,cogs,H6140/255187,12,128,Home Depot,03/26/2025,03/26/2025,1329.61,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20043,966
NSOPENBALBILL342,40391,cogs,25017885541,11,130,Hotel Engine,01/28/2025,01/28/2025,118.99,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20044,966
NSOPENBALBILL343,40391,cogs,25017885542,11,130,Hotel Engine,01/28/2025,01/28/2025,118.99,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20045,966
NSOPENBALBILL344,40391,cogs,25017929001,11,130,Hotel Engine,02-10-2025,10/02/2025,366.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20046,966
NSOPENBALBILL345,40391,cogs,25017929002,11,130,Hotel Engine,02-10-2025,10/02/2025,366.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20047,966
NSOPENBALBILL346,40391,cogs,25017929003,11,130,Hotel Engine,02-10-2025,10/02/2025,366.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20048,966
NSOPENBALBILL347,40391,cogs,25018106058,11,130,Hotel Engine,02-10-2025,10/02/2025,113.08,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20049,966
NSOPENBALBILL348,40391,cogs,25018106059,11,130,Hotel Engine,02-10-2025,10/02/2025,113.08,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20050,966
NSOPENBALBILL349,40391,cogs,496386/2501,11,130,Hotel Engine,02-10-2025,10/02/2025,1563.25,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20051,966
NSOPENBALBILL350,40391,cogs,496386/2502,11,130,Hotel Engine,02/24/2025,02/24/2025,3418.21,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20052,966
NSOPENBALBILL351,40391,cogs,25069285668,11,130,Hotel Engine,06-02-2025,02/06/2025,151.77,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20053,966
NSOPENBALBILL352,40391,cogs,25069285680,11,130,Hotel Engine,06-02-2025,02/06/2025,225.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20054,966
NSOPENBALBILL353,40391,cogs,W/0521,6,2468,Indus Trade & Technology,05/21/2025,05/21/2025,1248.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20055,966
NSOPENBALBILL418,40391,cogs,22JS010701,10,137,"Jasfer Industry Co., Limited",05/26/2022,05/26/2022,1032.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20120,966
NSOPENBALBILL419,40391,cogs,23JSF10001,10,137,"Jasfer Industry Co., Limited",11-01-2023,01/11/2023,3464.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20121,966
NSOPENBALBILL420,40391,cogs,23JSF08019,10,137,"Jasfer Industry Co., Limited",12-11-2023,11/12/2023,400.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20122,966
NSOPENBALBILL421,40391,cogs,23JSF10033,10,137,"Jasfer Industry Co., Limited",12/29/2023,12/29/2023,2648.22,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20123,966
NSOPENBALBILL422,40391,cogs,24JSF03048,10,137,"Jasfer Industry Co., Limited",01-01-2024,01/01/2024,3840.09,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20124,966
NSOPENBALBILL423,40391,cogs,34188 / PI,10,137,"Jasfer Industry Co., Limited",01-01-2024,01/01/2024,224.28,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20125,966
NSOPENBALBILL424,40391,cogs,35261 / PI,10,137,"Jasfer Industry Co., Limited",01-01-2024,01/01/2024,3709.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20126,966
NSOPENBALBILL425,40391,cogs,35455 / PI,10,137,"Jasfer Industry Co., Limited",01-01-2024,01/01/2024,1350.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20127,966
NSOPENBALBILL426,40391,cogs,35950 / PI,10,137,"Jasfer Industry Co., Limited",01-01-2024,01/01/2024,300.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20128,966
NSOPENBALBILL427,40391,cogs,23JSF08031,10,137,"Jasfer Industry Co., Limited",01-05-2024,05/01/2024,2000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20129,966
NSOPENBALBILL428,40391,cogs,23JSF11029,10,137,"Jasfer Industry Co., Limited",01-08-2024,08/01/2024,2359.04,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20130,966
